WITNESS_POINTS, NUMBER=2745
6.810000,12.750000,1.082104
6.810000,13.250000,1.082104
7.290000,11.750000,1.082104
7.290000,12.250000,1.082104
7.290000,12.750000,1.082104
7.290000,13.250000,1.082104
7.770000,11.750000,1.082104
7.770000,12.250000,1.082104
7.770000,12.750000,1.082104
7.770000,13.250000,1.082104
8.750000,11.750000,1.082104
8.750000,12.250000,1.082104
8.750000,12.750000,1.082104
8.750000,13.250000,1.082104
9.750000,11.750000,1.082104
9.750000,12.250000,1.082104
9.750000,12.750000,1.082104
9.750000,13.250000,1.082104
10.750000,11.750000,1.082104
10.750000,12.250000,1.082104
10.750000,12.750000,1.082104
10.750000,13.250000,1.082104
12.750000,11.750000,1.082104
12.750000,12.250000,1.082104
12.750000,12.750000,1.082104
12.750000,13.250000,1.082104
15.750000,11.750000,1.082104
15.750000,12.250000,1.082104
15.750000,12.750000,1.082104
15.750000,13.250000,1.082104
6.250000,12.500000,1.082104
6.750000,12.500000,1.082104
7.250000,12.500000,1.082104
7.750000,12.500000,1.082104
8.250000,12.500000,1.082104
8.750000,12.500000,1.082104
9.250000,12.500000,1.082104
9.750000,12.500000,1.082104
10.250000,12.500000,1.082104
10.750000,12.500000,1.082104
11.250000,12.500000,1.082104
11.750000,12.500000,1.082104
12.250000,12.500000,1.082104
12.750000,12.500000,1.082104
13.250000,12.500000,1.082104
13.750000,12.500000,1.082104
14.250000,12.500000,1.082104
14.750000,12.500000,1.082104
15.250000,12.500000,1.082104
15.750000,12.500000,1.082104
6.750000,12.500000,1.151917
6.633022,12.821394,1.151917
6.336824,12.992404,1.151917
6.000000,12.933013,1.151917
5.780154,12.671010,1.151917
5.780154,12.328990,1.151917
6.000000,12.066987,1.151917
6.336824,12.007596,1.151917
6.633022,12.178606,1.151917
6.810000,11.750000,1.151917
6.810000,12.250000,1.151917
6.810000,12.750000,1.151917
6.810000,13.250000,1.151917
7.290000,11.750000,1.151917
7.290000,12.250000,1.151917
7.290000,12.750000,1.151917
7.290000,13.250000,1.151917
7.770000,11.750000,1.151917
7.770000,12.250000,1.151917
7.770000,12.750000,1.151917
7.770000,13.250000,1.151917
8.750000,11.750000,1.151917
8.750000,12.250000,1.151917
8.750000,12.750000,1.151917
8.750000,13.250000,1.151917
9.750000,11.750000,1.151917
9.750000,12.250000,1.151917
9.750000,12.750000,1.151917
9.750000,13.250000,1.151917
10.750000,11.750000,1.151917
10.750000,12.250000,1.151917
10.750000,12.750000,1.151917
10.750000,13.250000,1.151917
12.750000,11.750000,1.151917
12.750000,12.250000,1.151917
12.750000,12.750000,1.151917
12.750000,13.250000,1.151917
15.750000,11.750000,1.151917
15.750000,12.250000,1.151917
15.750000,12.750000,1.151917
15.750000,13.250000,1.151917
6.250000,12.500000,1.151917
6.750000,12.500000,1.151917
7.250000,12.500000,1.151917
7.750000,12.500000,1.151917
8.250000,12.500000,1.151917
8.750000,12.500000,1.151917
9.250000,12.500000,1.151917
9.750000,12.500000,1.151917
10.250000,12.500000,1.151917
10.750000,12.500000,1.151917
11.250000,12.500000,1.151917
11.750000,12.500000,1.151917
12.250000,12.500000,1.151917
12.750000,12.500000,1.151917
13.250000,12.500000,1.151917
13.750000,12.500000,1.151917
14.250000,12.500000,1.151917
14.750000,12.500000,1.151917
15.250000,12.500000,1.151917
15.750000,12.500000,1.151917
6.750000,12.500000,1.221730
6.633022,12.821394,1.221730
6.336824,12.992404,1.221730
6.000000,12.933013,1.221730
5.780154,12.671010,1.221730
5.780154,12.328990,1.221730
6.000000,12.066987,1.221730
6.336824,12.007596,1.221730
6.633022,12.178606,1.221730
6.810000,11.750000,1.221730
6.810000,12.250000,1.221730
6.810000,12.750000,1.221730
6.810000,13.250000,1.221730
7.290000,11.750000,1.221730
7.290000,12.250000,1.221730
7.290000,12.750000,1.221730
7.290000,13.250000,1.221730
7.770000,11.750000,1.221730
7.770000,12.250000,1.221730
7.770000,12.750000,1.221730
7.770000,13.250000,1.221730
8.750000,11.750000,1.221730
8.750000,12.250000,1.221730
8.750000,12.750000,1.221730
8.750000,13.250000,1.221730
9.750000,11.750000,1.221730
9.750000,12.250000,1.221730
9.750000,12.750000,1.221730
9.750000,13.250000,1.221730
10.750000,11.750000,1.221730
10.750000,12.250000,1.221730
10.750000,12.750000,1.221730
10.750000,13.250000,1.221730
12.750000,11.750000,1.221730
12.750000,12.250000,1.221730
12.750000,12.750000,1.221730
12.750000,13.250000,1.221730
15.750000,11.750000,1.221730
15.750000,12.250000,1.221730
15.750000,12.750000,1.221730
15.750000,13.250000,1.221730
6.250000,12.500000,1.221730
6.750000,12.500000,1.221730
7.250000,12.500000,1.221730
7.750000,12.500000,1.221730
8.250000,12.500000,1.221730
8.750000,12.500000,1.221730
9.250000,12.500000,1.221730
9.750000,12.500000,1.221730
10.250000,12.500000,1.221730
10.750000,12.500000,1.221730
11.250000,12.500000,1.221730
11.750000,12.500000,1.221730
12.250000,12.500000,1.221730
12.750000,12.500000,1.221730
13.250000,12.500000,1.221730
13.750000,12.500000,1.221730
14.250000,12.500000,1.221730
14.750000,12.500000,1.221730
15.250000,12.500000,1.221730
15.750000,12.500000,1.221730
6.750000,12.500000,1.291544
6.633022,12.821394,1.291544
6.336824,12.992404,1.291544
6.000000,12.933013,1.291544
5.780154,12.671010,1.291544
5.780154,12.328990,1.291544
6.000000,12.066987,1.291544
6.336824,12.007596,1.291544
6.633022,12.178606,1.291544
6.810000,11.750000,1.291544
6.810000,12.250000,1.291544
6.810000,12.750000,1.291544
6.810000,13.250000,1.291544
7.290000,11.750000,1.291544
7.290000,12.250000,1.291544
7.290000,12.750000,1.291544
7.290000,13.250000,1.291544
7.770000,11.750000,1.291544
7.770000,12.250000,1.291544
7.770000,12.750000,1.291544
7.770000,13.250000,1.291544
8.750000,11.750000,1.291544
8.750000,12.250000,1.291544
8.750000,12.750000,1.291544
8.750000,13.250000,1.291544
9.750000,11.750000,1.291544
9.750000,12.250000,1.291544
9.750000,12.750000,1.291544
9.750000,13.250000,1.291544
10.750000,11.750000,1.291544
10.750000,12.250000,1.291544
10.750000,12.750000,1.291544
10.750000,13.250000,1.291544
12.750000,11.750000,1.291544
12.750000,12.250000,1.291544
12.750000,12.750000,1.291544
12.750000,13.250000,1.291544
15.750000,11.750000,1.291544
15.750000,12.250000,1.291544
15.750000,12.750000,1.291544
15.750000,13.250000,1.291544
6.250000,12.500000,1.291544
6.750000,12.500000,1.291544
7.250000,12.500000,1.291544
7.750000,12.500000,1.291544
8.250000,12.500000,1.291544
8.750000,12.500000,1.291544
9.250000,12.500000,1.291544
9.750000,12.500000,1.291544
10.250000,12.500000,1.291544
10.750000,12.500000,1.291544
11.250000,12.500000,1.291544
11.750000,12.500000,1.291544
12.250000,12.500000,1.291544
12.750000,12.500000,1.291544
13.250000,12.500000,1.291544
13.750000,12.500000,1.291544
14.250000,12.500000,1.291544
14.750000,12.500000,1.291544
15.250000,12.500000,1.291544
15.750000,12.500000,1.291544
6.750000,12.500000,1.361357
6.633022,12.821394,1.361357
6.336824,12.992404,1.361357
6.000000,12.933013,1.361357
5.780154,12.671010,1.361357
5.780154,12.328990,1.361357
6.000000,12.066987,1.361357
6.336824,12.007596,1.361357
6.633022,12.178606,1.361357
6.810000,11.750000,1.361357
6.810000,12.250000,1.361357
6.810000,12.750000,1.361357
6.810000,13.250000,1.361357
7.290000,11.750000,1.361357
7.290000,12.250000,1.361357
7.290000,12.750000,1.361357
7.290000,13.250000,1.361357
7.770000,11.750000,1.361357
7.770000,12.250000,1.361357
7.770000,12.750000,1.361357
7.770000,13.250000,1.361357
8.750000,11.750000,1.361357
8.750000,12.250000,1.361357
8.750000,12.750000,1.361357
8.750000,13.250000,1.361357
9.750000,11.750000,1.361357
9.750000,12.250000,1.361357
9.750000,12.750000,1.361357
9.750000,13.250000,1.361357
10.750000,11.750000,1.361357
10.750000,12.250000,1.361357
10.750000,12.750000,1.361357
10.750000,13.250000,1.361357
12.750000,11.750000,1.361357
12.750000,12.250000,1.361357
12.750000,12.750000,1.361357
12.750000,13.250000,1.361357
15.750000,11.750000,1.361357
15.750000,12.250000,1.361357
15.750000,12.750000,1.361357
15.750000,13.250000,1.361357
6.250000,12.500000,1.361357
6.750000,12.500000,1.361357
7.250000,12.500000,1.361357
7.750000,12.500000,1.361357
8.250000,12.500000,1.361357
8.750000,12.500000,1.361357
9.250000,12.500000,1.361357
9.750000,12.500000,1.361357
10.250000,12.500000,1.361357
10.750000,12.500000,1.361357
11.250000,12.500000,1.361357
11.750000,12.500000,1.361357
12.250000,12.500000,1.361357
12.750000,12.500000,1.361357
13.250000,12.500000,1.361357
13.750000,12.500000,1.361357
14.250000,12.500000,1.361357
14.750000,12.500000,1.361357
15.250000,12.500000,1.361357
15.750000,12.500000,1.361357
6.750000,12.500000,1.431170
6.633022,12.821394,1.431170
6.336824,12.992404,1.431170
6.000000,12.933013,1.431170
5.780154,12.671010,1.431170
5.780154,12.328990,1.431170
6.000000,12.066987,1.431170
6.336824,12.007596,1.431170
6.633022,12.178606,1.431170
6.810000,11.750000,1.431170
6.810000,12.250000,1.431170
6.810000,12.750000,1.431170
6.810000,13.250000,1.431170
7.290000,11.750000,1.431170
7.290000,12.250000,1.431170
7.290000,12.750000,1.431170
7.290000,13.250000,1.431170
7.770000,11.750000,1.431170
7.770000,12.250000,1.431170
7.770000,12.750000,1.431170
7.770000,13.250000,1.431170
8.750000,11.750000,1.431170
8.750000,12.250000,1.431170
8.750000,12.750000,1.431170
8.750000,13.250000,1.431170
9.750000,11.750000,1.431170
9.750000,12.250000,1.431170
9.750000,12.750000,1.431170
9.750000,13.250000,1.431170
10.750000,11.750000,1.431170
10.750000,12.250000,1.431170
10.750000,12.750000,1.431170
10.750000,13.250000,1.431170
12.750000,11.750000,1.431170
12.750000,12.250000,1.431170
12.750000,12.750000,1.431170
12.750000,13.250000,1.431170
15.750000,11.750000,1.431170
15.750000,12.250000,1.431170
15.750000,12.750000,1.431170
15.750000,13.250000,1.431170
6.250000,12.500000,1.431170
6.750000,12.500000,1.431170
7.250000,12.500000,1.431170
7.750000,12.500000,1.431170
8.250000,12.500000,1.431170
8.750000,12.500000,1.431170
9.250000,12.500000,1.431170
9.750000,12.500000,1.431170
10.250000,12.500000,1.431170
10.750000,12.500000,1.431170
11.250000,12.500000,1.431170
11.750000,12.500000,1.431170
12.250000,12.500000,1.431170
12.750000,12.500000,1.431170
13.250000,12.500000,1.431170
13.750000,12.500000,1.431170
14.250000,12.500000,1.431170
14.750000,12.500000,1.431170
15.250000,12.500000,1.431170
15.750000,12.500000,1.431170
6.750000,12.500000,1.500983
6.633022,12.821394,1.500983
6.336824,12.992404,1.500983
6.000000,12.933013,1.500983
5.780154,12.671010,1.500983
5.780154,12.328990,1.500983
6.000000,12.066987,1.500983
6.336824,12.007596,1.500983
6.633022,12.178606,1.500983
6.810000,11.750000,1.500983
6.810000,12.250000,1.500983
6.810000,12.750000,1.500983
6.810000,13.250000,1.500983
7.290000,11.750000,1.500983
7.290000,12.250000,1.500983
7.290000,12.750000,1.500983
7.290000,13.250000,1.500983
7.770000,11.750000,1.500983
7.770000,12.250000,1.500983
7.770000,12.750000,1.500983
7.770000,13.250000,1.500983
8.750000,11.750000,1.500983
8.750000,12.250000,1.500983
8.750000,12.750000,1.500983
8.750000,13.250000,1.500983
9.750000,11.750000,1.500983
9.750000,12.250000,1.500983
9.750000,12.750000,1.500983
9.750000,13.250000,1.500983
10.750000,11.750000,1.500983
10.750000,12.250000,1.500983
10.750000,12.750000,1.500983
10.750000,13.250000,1.500983
12.750000,11.750000,1.500983
12.750000,12.250000,1.500983
12.750000,12.750000,1.500983
12.750000,13.250000,1.500983
15.750000,11.750000,1.500983
15.750000,12.250000,1.500983
15.750000,12.750000,1.500983
15.750000,13.250000,1.500983
6.250000,12.500000,1.500983
6.750000,12.500000,1.500983
7.250000,12.500000,1.500983
7.750000,12.500000,1.500983
8.250000,12.500000,1.500983
8.750000,12.500000,1.500983
9.250000,12.500000,1.500983
9.750000,12.500000,1.500983
10.250000,12.500000,1.500983
10.750000,12.500000,1.500983
11.250000,12.500000,1.500983
11.750000,12.500000,1.500983
12.250000,12.500000,1.500983
12.750000,12.500000,1.500983
13.250000,12.500000,1.500983
13.750000,12.500000,1.500983
14.250000,12.500000,1.500983
14.750000,12.500000,1.500983
15.250000,12.500000,1.500983
15.750000,12.500000,1.500983
6.750000,12.500000,1.570796
6.633022,12.821394,1.570796
6.336824,12.992404,1.570796
6.000000,12.933013,1.570796
5.780154,12.671010,1.570796
5.780154,12.328990,1.570796
6.000000,12.066987,1.570796
6.336824,12.007596,1.570796
6.633022,12.178606,1.570796
6.810000,11.750000,1.570796
6.810000,12.250000,1.570796
6.810000,12.750000,1.570796
6.810000,13.250000,1.570796
7.290000,11.750000,1.570796
7.290000,12.250000,1.570796
7.290000,12.750000,1.570796
7.290000,13.250000,1.570796
7.770000,11.750000,1.570796
7.770000,12.250000,1.570796
7.770000,12.750000,1.570796
7.770000,13.250000,1.570796
8.750000,11.750000,1.570796
8.750000,12.250000,1.570796
8.750000,12.750000,1.570796
8.750000,13.250000,1.570796
9.750000,11.750000,1.570796
9.750000,12.250000,1.570796
9.750000,12.750000,1.570796
9.750000,13.250000,1.570796
10.750000,11.750000,1.570796
10.750000,12.250000,1.570796
10.750000,12.750000,1.570796
10.750000,13.250000,1.570796
12.750000,11.750000,1.570796
12.750000,12.250000,1.570796
12.750000,12.750000,1.570796
12.750000,13.250000,1.570796
15.750000,11.750000,1.570796
15.750000,12.250000,1.570796
15.750000,12.750000,1.570796
15.750000,13.250000,1.570796
6.250000,12.500000,1.570796
6.750000,12.500000,1.570796
7.250000,12.500000,1.570796
7.750000,12.500000,1.570796
8.250000,12.500000,1.570796
8.750000,12.500000,1.570796
9.250000,12.500000,1.570796
9.750000,12.500000,1.570796
10.250000,12.500000,1.570796
10.750000,12.500000,1.570796
11.250000,12.500000,1.570796
11.750000,12.500000,1.570796
12.250000,12.500000,1.570796
12.750000,12.500000,1.570796
13.250000,12.500000,1.570796
13.750000,12.500000,1.570796
14.250000,12.500000,1.570796
14.750000,12.500000,1.570796
15.250000,12.500000,1.570796
15.750000,12.500000,1.570796
6.750000,12.500000,1.640609
6.633022,12.821394,1.640609
6.336824,12.992404,1.640609
6.000000,12.933013,1.640609
5.780154,12.671010,1.640609
5.780154,12.328990,1.640609
6.000000,12.066987,1.640609
6.336824,12.007596,1.640609
6.633022,12.178606,1.640609
6.810000,11.750000,1.640609
6.810000,12.250000,1.640609
6.810000,12.750000,1.640609
6.810000,13.250000,1.640609
7.290000,11.750000,1.640609
7.290000,12.250000,1.640609
7.290000,12.750000,1.640609
7.290000,13.250000,1.640609
7.770000,11.750000,1.640609
7.770000,12.250000,1.640609
7.770000,12.750000,1.640609
7.770000,13.250000,1.640609
8.750000,11.750000,1.640609
8.750000,12.250000,1.640609
8.750000,12.750000,1.640609
8.750000,13.250000,1.640609
9.750000,11.750000,1.640609
9.750000,12.250000,1.640609
9.750000,12.750000,1.640609
9.750000,13.250000,1.640609
10.750000,11.750000,1.640609
10.750000,12.250000,1.640609
10.750000,12.750000,1.640609
10.750000,13.250000,1.640609
12.750000,11.750000,1.640609
12.750000,12.250000,1.640609
12.750000,12.750000,1.640609
12.750000,13.250000,1.640609
15.750000,11.750000,1.640609
15.750000,12.250000,1.640609
15.750000,12.750000,1.640609
15.750000,13.250000,1.640609
6.250000,12.500000,1.640609
6.750000,12.500000,1.640609
7.250000,12.500000,1.640609
7.750000,12.500000,1.640609
8.250000,12.500000,1.640609
8.750000,12.500000,1.640609
9.250000,12.500000,1.640609
9.750000,12.500000,1.640609
10.250000,12.500000,1.640609
10.750000,12.500000,1.640609
11.250000,12.500000,1.640609
11.750000,12.500000,1.640609
12.250000,12.500000,1.640609
12.750000,12.500000,1.640609
13.250000,12.500000,1.640609
13.750000,12.500000,1.640609
14.250000,12.500000,1.640609
14.750000,12.500000,1.640609
15.250000,12.500000,1.640609
15.750000,12.500000,1.640609
6.750000,12.500000,1.710423
6.633022,12.821394,1.710423
6.336824,12.992404,1.710423
6.000000,12.933013,1.710423
5.780154,12.671010,1.710423
5.780154,12.328990,1.710423
6.000000,12.066987,1.710423
6.336824,12.007596,1.710423
6.633022,12.178606,1.710423
6.810000,11.750000,1.710423
6.810000,12.250000,1.710423
6.810000,12.750000,1.710423
6.810000,13.250000,1.710423
7.290000,11.750000,1.710423
7.290000,12.250000,1.710423
7.290000,12.750000,1.710423
7.290000,13.250000,1.710423
7.770000,11.750000,1.710423
7.770000,12.250000,1.710423
7.770000,12.750000,1.710423
7.770000,13.250000,1.710423
8.750000,11.750000,1.710423
8.750000,12.250000,1.710423
8.750000,12.750000,1.710423
8.750000,13.250000,1.710423
9.750000,11.750000,1.710423
9.750000,12.250000,1.710423
9.750000,12.750000,1.710423
9.750000,13.250000,1.710423
10.750000,11.750000,1.710423
10.750000,12.250000,1.710423
10.750000,12.750000,1.710423
10.750000,13.250000,1.710423
12.750000,11.750000,1.710423
12.750000,12.250000,1.710423
12.750000,12.750000,1.710423
12.750000,13.250000,1.710423
15.750000,11.750000,1.710423
15.750000,12.250000,1.710423
15.750000,12.750000,1.710423
15.750000,13.250000,1.710423
6.250000,12.500000,1.710423
6.750000,12.500000,1.710423
7.250000,12.500000,1.710423
7.750000,12.500000,1.710423
8.250000,12.500000,1.710423
8.750000,12.500000,1.710423
9.250000,12.500000,1.710423
9.750000,12.500000,1.710423
10.250000,12.500000,1.710423
10.750000,12.500000,1.710423
11.250000,12.500000,1.710423
11.750000,12.500000,1.710423
12.250000,12.500000,1.710423
12.750000,12.500000,1.710423
13.250000,12.500000,1.710423
13.750000,12.500000,1.710423
14.250000,12.500000,1.710423
14.750000,12.500000,1.710423
15.250000,12.500000,1.710423
15.750000,12.500000,1.710423
6.750000,12.500000,1.780236
6.633022,12.821394,1.780236
6.336824,12.992404,1.780236
6.000000,12.933013,1.780236
5.780154,12.671010,1.780236
5.780154,12.328990,1.780236
6.000000,12.066987,1.780236
6.336824,12.007596,1.780236
6.633022,12.178606,1.780236
6.810000,11.750000,1.780236
6.810000,12.250000,1.780236
6.810000,12.750000,1.780236
6.810000,13.250000,1.780236
7.290000,11.750000,1.780236
7.290000,12.250000,1.780236
7.290000,12.750000,1.780236
7.290000,13.250000,1.780236
7.770000,11.750000,1.780236
7.770000,12.250000,1.780236
7.770000,12.750000,1.780236
7.770000,13.250000,1.780236
8.750000,11.750000,1.780236
8.750000,12.250000,1.780236
8.750000,12.750000,1.780236
8.750000,13.250000,1.780236
9.750000,11.750000,1.780236
9.750000,12.250000,1.780236
9.750000,12.750000,1.780236
9.750000,13.250000,1.780236
10.750000,11.750000,1.780236
10.750000,12.250000,1.780236
10.750000,12.750000,1.780236
10.750000,13.250000,1.780236
12.750000,11.750000,1.780236
12.750000,12.250000,1.780236
12.750000,12.750000,1.780236
12.750000,13.250000,1.780236
15.750000,11.750000,1.780236
15.750000,12.250000,1.780236
15.750000,12.750000,1.780236
15.750000,13.250000,1.780236
6.250000,12.500000,1.780236
6.750000,12.500000,1.780236
7.250000,12.500000,1.780236
7.750000,12.500000,1.780236
8.250000,12.500000,1.780236
8.750000,12.500000,1.780236
9.250000,12.500000,1.780236
9.750000,12.500000,1.780236
10.250000,12.500000,1.780236
10.750000,12.500000,1.780236
11.250000,12.500000,1.780236
11.750000,12.500000,1.780236
12.250000,12.500000,1.780236
12.750000,12.500000,1.780236
13.250000,12.500000,1.780236
13.750000,12.500000,1.780236
14.250000,12.500000,1.780236
14.750000,12.500000,1.780236
15.250000,12.500000,1.780236
15.750000,12.500000,1.780236
6.750000,12.500000,1.850049
6.633022,12.821394,1.850049
6.336824,12.992404,1.850049
6.000000,12.933013,1.850049
5.780154,12.671010,1.850049
5.780154,12.328990,1.850049
6.000000,12.066987,1.850049
6.336824,12.007596,1.850049
6.633022,12.178606,1.850049
6.810000,11.750000,1.850049
6.810000,12.250000,1.850049
6.810000,12.750000,1.850049
6.810000,13.250000,1.850049
7.290000,11.750000,1.850049
7.290000,12.250000,1.850049
7.290000,12.750000,1.850049
7.290000,13.250000,1.850049
7.770000,11.750000,1.850049
7.770000,12.250000,1.850049
7.770000,12.750000,1.850049
7.770000,13.250000,1.850049
8.750000,11.750000,1.850049
8.750000,12.250000,1.850049
8.750000,12.750000,1.850049
8.750000,13.250000,1.850049
9.750000,11.750000,1.850049
9.750000,12.250000,1.850049
9.750000,12.750000,1.850049
9.750000,13.250000,1.850049
10.750000,11.750000,1.850049
10.750000,12.250000,1.850049
10.750000,12.750000,1.850049
10.750000,13.250000,1.850049
12.750000,11.750000,1.850049
12.750000,12.250000,1.850049
12.750000,12.750000,1.850049
12.750000,13.250000,1.850049
15.750000,11.750000,1.850049
15.750000,12.250000,1.850049
15.750000,12.750000,1.850049
15.750000,13.250000,1.850049
6.250000,12.500000,1.850049
6.750000,12.500000,1.850049
7.250000,12.500000,1.850049
7.750000,12.500000,1.850049
8.250000,12.500000,1.850049
8.750000,12.500000,1.850049
9.250000,12.500000,1.850049
9.750000,12.500000,1.850049
10.250000,12.500000,1.850049
10.750000,12.500000,1.850049
11.250000,12.500000,1.850049
11.750000,12.500000,1.850049
12.250000,12.500000,1.850049
12.750000,12.500000,1.850049
13.250000,12.500000,1.850049
13.750000,12.500000,1.850049
14.250000,12.500000,1.850049
14.750000,12.500000,1.850049
15.250000,12.500000,1.850049
15.750000,12.500000,1.850049
6.750000,12.500000,1.919862
6.633022,12.821394,1.919862
6.336824,12.992404,1.919862
6.000000,12.933013,1.919862
5.780154,12.671010,1.919862
5.780154,12.328990,1.919862
6.000000,12.066987,1.919862
6.336824,12.007596,1.919862
6.633022,12.178606,1.919862
6.810000,11.750000,1.919862
6.810000,12.250000,1.919862
6.810000,12.750000,1.919862
6.810000,13.250000,1.919862
7.290000,11.750000,1.919862
7.290000,12.250000,1.919862
7.290000,12.750000,1.919862
7.290000,13.250000,1.919862
7.770000,11.750000,1.919862
7.770000,12.250000,1.919862
7.770000,12.750000,1.919862
7.770000,13.250000,1.919862
8.750000,11.750000,1.919862
8.750000,12.250000,1.919862
8.750000,12.750000,1.919862
8.750000,13.250000,1.919862
9.750000,11.750000,1.919862
9.750000,12.250000,1.919862
9.750000,12.750000,1.919862
9.750000,13.250000,1.919862
10.750000,11.750000,1.919862
10.750000,12.250000,1.919862
10.750000,12.750000,1.919862
10.750000,13.250000,1.919862
12.750000,11.750000,1.919862
12.750000,12.250000,1.919862
12.750000,12.750000,1.919862
12.750000,13.250000,1.919862
15.750000,11.750000,1.919862
15.750000,12.250000,1.919862
15.750000,12.750000,1.919862
15.750000,13.250000,1.919862
6.250000,12.500000,1.919862
6.750000,12.500000,1.919862
7.250000,12.500000,1.919862
7.750000,12.500000,1.919862
8.250000,12.500000,1.919862
8.750000,12.500000,1.919862
9.250000,12.500000,1.919862
9.750000,12.500000,1.919862
10.250000,12.500000,1.919862
10.750000,12.500000,1.919862
11.250000,12.500000,1.919862
11.750000,12.500000,1.919862
12.250000,12.500000,1.919862
12.750000,12.500000,1.919862
13.250000,12.500000,1.919862
13.750000,12.500000,1.919862
14.250000,12.500000,1.919862
14.750000,12.500000,1.919862
15.250000,12.500000,1.919862
15.750000,12.500000,1.919862
6.750000,12.500000,1.989675
6.633022,12.821394,1.989675
6.336824,12.992404,1.989675
6.000000,12.933013,1.989675
5.780154,12.671010,1.989675
5.780154,12.328990,1.989675
6.000000,12.066987,1.989675
6.336824,12.007596,1.989675
6.633022,12.178606,1.989675
6.810000,11.750000,1.989675
6.810000,12.250000,1.989675
6.810000,12.750000,1.989675
6.810000,13.250000,1.989675
7.290000,11.750000,1.989675
7.290000,12.250000,1.989675
7.290000,12.750000,1.989675
7.290000,13.250000,1.989675
7.770000,11.750000,1.989675
7.770000,12.250000,1.989675
7.770000,12.750000,1.989675
7.770000,13.250000,1.989675
8.750000,11.750000,1.989675
8.750000,12.250000,1.989675
8.750000,12.750000,1.989675
8.750000,13.250000,1.989675
9.750000,11.750000,1.989675
9.750000,12.250000,1.989675
9.750000,12.750000,1.989675
9.750000,13.250000,1.989675
10.750000,11.750000,1.989675
10.750000,12.250000,1.989675
10.750000,12.750000,1.989675
10.750000,13.250000,1.989675
12.750000,11.750000,1.989675
12.750000,12.250000,1.989675
12.750000,12.750000,1.989675
12.750000,13.250000,1.989675
15.750000,11.750000,1.989675
15.750000,12.250000,1.989675
15.750000,12.750000,1.989675
15.750000,13.250000,1.989675
6.250000,12.500000,1.989675
6.750000,12.500000,1.989675
7.250000,12.500000,1.989675
7.750000,12.500000,1.989675
8.250000,12.500000,1.989675
8.750000,12.500000,1.989675
9.250000,12.500000,1.989675
9.750000,12.500000,1.989675
10.250000,12.500000,1.989675
10.750000,12.500000,1.989675
11.250000,12.500000,1.989675
11.750000,12.500000,1.989675
12.250000,12.500000,1.989675
12.750000,12.500000,1.989675
13.250000,12.500000,1.989675
13.750000,12.500000,1.989675
14.250000,12.500000,1.989675
14.750000,12.500000,1.989675
15.250000,12.500000,1.989675
15.750000,12.500000,1.989675
6.750000,12.500000,2.059489
6.633022,12.821394,2.059489
6.336824,12.992404,2.059489
6.000000,12.933013,2.059489
5.780154,12.671010,2.059489
5.780154,12.328990,2.059489
6.000000,12.066987,2.059489
6.336824,12.007596,2.059489
6.633022,12.178606,2.059489
6.810000,11.750000,2.059489
6.810000,12.250000,2.059489
6.810000,12.750000,2.059489
6.810000,13.250000,2.059489
7.290000,11.750000,2.059489
7.290000,12.250000,2.059489
7.290000,12.750000,2.059489
7.290000,13.250000,2.059489
7.770000,11.750000,2.059489
7.770000,12.250000,2.059489
7.770000,12.750000,2.059489
7.770000,13.250000,2.059489
8.750000,11.750000,2.059489
8.750000,12.250000,2.059489
8.750000,12.750000,2.059489
8.750000,13.250000,2.059489
9.750000,11.750000,2.059489
9.750000,12.250000,2.059489
9.750000,12.750000,2.059489
9.750000,13.250000,2.059489
10.750000,11.750000,2.059489
10.750000,12.250000,2.059489
10.750000,12.750000,2.059489
10.750000,13.250000,2.059489
12.750000,11.750000,2.059489
12.750000,12.250000,2.059489
12.750000,12.750000,2.059489
12.750000,13.250000,2.059489
15.750000,11.750000,2.059489
15.750000,12.250000,2.059489
15.750000,12.750000,2.059489
15.750000,13.250000,2.059489
6.250000,12.500000,2.059489
6.750000,12.500000,2.059489
7.250000,12.500000,2.059489
7.750000,12.500000,2.059489
8.250000,12.500000,2.059489
8.750000,12.500000,2.059489
9.250000,12.500000,2.059489
9.750000,12.500000,2.059489
10.250000,12.500000,2.059489
10.750000,12.500000,2.059489
11.250000,12.500000,2.059489
11.750000,12.500000,2.059489
12.250000,12.500000,2.059489
12.750000,12.500000,2.059489
13.250000,12.500000,2.059489
13.750000,12.500000,2.059489
14.250000,12.500000,2.059489
14.750000,12.500000,2.059489
15.250000,12.500000,2.059489
15.750000,12.500000,2.059489
6.750000,12.500000,2.129302
6.633022,12.821394,2.129302
6.336824,12.992404,2.129302
6.000000,12.933013,2.129302
5.780154,12.671010,2.129302
5.780154,12.328990,2.129302
6.000000,12.066987,2.129302
6.336824,12.007596,2.129302
6.633022,12.178606,2.129302
6.810000,11.750000,2.129302
6.810000,12.250000,2.129302
6.810000,12.750000,2.129302
6.810000,13.250000,2.129302
7.290000,11.750000,2.129302
7.290000,12.250000,2.129302
7.290000,12.750000,2.129302
7.290000,13.250000,2.129302
7.770000,11.750000,2.129302
7.770000,12.250000,2.129302
7.770000,12.750000,2.129302
7.770000,13.250000,2.129302
8.750000,11.750000,2.129302
8.750000,12.250000,2.129302
8.750000,12.750000,2.129302
8.750000,13.250000,2.129302
9.750000,11.750000,2.129302
9.750000,12.250000,2.129302
9.750000,12.750000,2.129302
