y,U_bar,u_prime,V_bar,v_prime,W_bar,w_prime
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0017822327,0.12322970566410242,0.6408563759462317,-0.0011041712651273735,0.01769100374694912,0.0013772512346294293,0.04724214042018801
0.0036334787,0.22378666770047131,0.6455472775042291,-0.0037144263841439695,0.028670687812659603,0.002377629638098131,0.04919144812007633
0.005556275,0.3541190113852092,0.6551676783496909,-0.005442828025411994,0.03869844672496586,0.0036504086109878132,0.05258110782546856
0.007553241,0.4797540543669951,0.667671817697802,-0.00487991689252475,0.04279003073465291,0.004860686652461675,0.056484317542138084
0.00962708,0.6117260994238058,0.6837340281985427,-0.0067980205410794635,0.046683612517738615,0.006112200506465319,0.061055203169206686
0.0117805805,0.7463712198454998,0.7029231822726405,-0.007690272205595743,0.05148076878050295,0.00733950247753397,0.0658023876265953
0.014016621,0.8842706426802848,0.7251844614156218,-0.006237495392343675,0.05542132652329968,0.00854636063038191,0.07060634426977716
0.016338166,1.024604988706248,0.750019971201794,-0.007460559470915359,0.0582094047548755,0.009732353678786084,0.0754022120444678
0.01874827,1.1666946822782143,0.7767243992673668,-0.00801624971053241,0.06220740559899126,0.010902449796147436,0.08004302869402713
0.021250086,1.3093644221470029,0.8039880094349284,-0.007502869240769138,0.06627278651925371,0.01204768590843219,0.08448745246750898
0.023846855,1.4512088604620121,0.830330149794007,-0.010138997593917943,0.07000694181551645,0.013150130716138669,0.08874896487434536
0.026541915,1.591040739259311,0.8545533522974181,-0.011714115976892057,0.07355596636222433,0.0142051193068211,0.09275851039049764
0.029338695,1.7280589028431648,0.8760888107767972,-0.012746860595763278,0.07574784513422579,0.015231627487438674,0.09649636457758909
0.032240734,1.8615853888867369,0.8947235369403834,-0.013339118320977771,0.07796836254049562,0.016224917531883414,0.09992684401166849
0.03525165,1.9914407445154052,0.9105479947515396,-0.012346422398208734,0.07983252703835882,0.01715464998098019,0.10309679738793812
0.038375176,2.1167829099052815,0.9233746349173095,-0.01399520989717571,0.08282032585646786,0.018018790537116487,0.10591150041783232
0.041615143,2.236189706774154,0.932789582738385,-0.01449670838863659,0.08490321102901326,0.01879180486801535,0.10836813564945082
0.044975467,2.3499129842106647,0.9392029753372232,-0.015298471945177482,0.08838542601137304,0.019462344963986522,0.11054239839319643
0.04846018,2.4586770160863773,0.9434469096489242,-0.01684899568821799,0.09113053859543378,0.020052226803125472,0.11236552567492329
0.052073404,2.5626614072018605,0.9468002517543468,-0.016537853802420736,0.09299307968330335,0.020535909583579363,0.11374505066178131
0.055819366,2.6613504120432525,0.9488665111148152,-0.017495298119051275,0.09563706666714511,0.02089134152946124,0.11463263317400099
0.05970239,2.7530072326183364,0.9480421208296819,-0.01920071267096183,0.09788946889352447,0.02108202641539496,0.11495075414153408
0.06372689,2.8366622151037153,0.944998534243624,-0.020628813873307474,0.09946183085147685,0.021069994792127143,0.11470061722792348
0.06789738,2.9133871952820645,0.9421370972676747,-0.02012968927007866,0.1033682968269347,0.020888540054910792,0.11406538537675143
0.07221848,2.9855770605701917,0.9409407096677487,-0.017834938934259546,0.10589083339523524,0.02051014880951472,0.11334375499489556
0.07669488,3.0531386917852035,0.9399074660850614,-0.017117679393971578,0.10714105920084158,0.0199490900051876,0.11265616122507642
0.081331395,3.113760253521947,0.9360113602005553,-0.01760111737583875,0.11187506383576243,0.01921707782561649,0.11209064793618871
0.08613288,3.167755437876721,0.9302974147332922,-0.01770924711169492,0.11596711681907987,0.018372018150355145,0.1118442711477916
0.09110429,3.2179133522179013,0.9253053389113981,-0.01696144859161967,0.11939249770980376,0.01753681128372413,0.11203476120973564
0.09625069,3.2653987623574054,0.9202958739697198,-0.01719992570075781,0.12131030397887141,0.01670633388617839,0.11262821299725952
0.101577185,3.3099390893108573,0.9145455834087567,-0.01743232583109559,0.1233866272107219,0.015864753961390657,0.11344965093007355
0.10708896,3.3526556311696143,0.9086505561227495,-0.017436142935872517,0.12590120570689778,0.015028580461999716,0.11428041291076625
0.11279126,3.394497519394735,0.9025691377221099,-0.019477640896964157,0.12871631486550458,0.014229779067816934,0.11481165679433748
0.118689395,3.4355989018967383,0.8977323889244031,-0.022726109366583574,0.13315284156961185,0.013492774586200545,0.11509659161226497
0.12478872,3.475840903876235,0.8947063680323323,-0.02290531267974494,0.13723782783150226,0.012840072174206685,0.11509188291950277
0.13109463,3.51685998209135,0.8937707557888201,-0.02372208776123873,0.1408279462906453,0.012307162472884976,0.11518116057696198
0.13761255,3.558408124895247,0.89368632968516,-0.02461094607547532,0.14505401303899473,0.011786413359779901,0.11532367385586294
0.14434797,3.602444758822449,0.8968226993372252,-0.02264421236706494,0.14990009901719767,0.011288792875302996,0.11603960859341711
0.15130632,3.646640691858972,0.9017130253276292,-0.024268954971051884,0.1523956813768235,0.010945794625815167,0.11709164698608934
0.1584931,3.69223090579642,0.9002710205839208,-0.02629275385903019,0.15369454337806754,0.01065683547840629,0.11809701237285718
0.16591378,3.7417724818714677,0.8987321220270155,-0.026882806985877934,0.15359451979386696,0.010397708349931666,0.11904824894266482
0.17357379,3.7913147087556713,0.8975938905316503,-0.02965350553186461,0.15254856048871554,0.010185417728546413,0.11969289300678389
0.18147856,3.842302513468135,0.8894520166215644,-0.03087261213916408,0.15162810702388213,0.00988300088712265,0.12009735571068678
0.18963346,3.8930464307266606,0.8746211212099858,-0.032242071210336794,0.1505555934857183,0.009534357258172097,0.12039958249098752
0.19804378,3.944276367116618,0.8604552297835818,-0.034321161162170814,0.14969340613039916,0.009236207261496938,0.12063337048395338
0.20671475,3.9952850643316546,0.8473269947145041,-0.03510562938067688,0.1476650858107905,0.008885205516445486,0.12061474632659899
0.2156515,4.043577379467692,0.8287305016019278,-0.03719480290584955,0.1462359018496918,0.007951800869530202,0.12015266828830036
0.22485903,4.092097922870968,0.8184462881073391,-0.03779068963790432,0.14541740200963055,0.005971682665787734,0.11930836265997183
0.23434225,4.142198395031823,0.8114325576894386,-0.037168036366260794,0.1422470439657307,0.0027199108215152624,0.11784434636381523
0.24410585,4.193791999730329,0.7991632619424045,-0.036581362559128444,0.14092480110311767,-0.001898504869229267,0.11598728308846792
0.2541544,4.226453139794298,0.8029356256560017,-0.032686390275862,0.1402118500593759,-0.008870994031025122,0.11475289478864276
0.2644923,4.305130712010152,0.7961695120420113,-0.035574052285161466,0.13636211910504953,-0.013558207222497863,0.11311487135667787
0.27512366,4.3619579170409,0.7967668721067576,-0.035938981310825666,0.13442333347963797,-0.018377426064934872,0.11105003180711694
0.28605238,4.416527556696807,0.8012156847952483,-0.03723519691855762,0.132197645943112,-0.02205461415974616,0.10792585164153393
0.29728213,4.465677577591738,0.7990804697646418,-0.038763474452696074,0.12930497849517614,-0.024783605251090104,0.1040784140770247
0.30881622,4.513553537615335,0.7963544605859934,-0.03921347338231637,0.12752984095398198,-0.026430322864419164,0.09996064153560084
0.3206578,4.560330891131751,0.7899637820813703,-0.0386076291449343,0.12550650693497348,-0.027783606694608977,0.09619441660517238
0.33280948,4.6060711182644765,0.7796698980574774,-0.03535288532422585,0.12322895705067785,-0.029288509509004138,0.09308640252039833
0.34527367,4.655929465425231,0.7665550195877393,-0.031284342898346286,0.12139144202374673,-0.031128354552474657,0.08990385191822987
0.3580523,4.704475698527282,0.7555372060783336,-0.027920670365110384,0.11974558985043805,-0.03335539134414686,0.08661936764629623
0.37114704,4.75206334256485,0.7408207848514208,-0.024762944019511943,0.11642074247759522,-0.0349451156047496,0.08376027305296199
0.3845589,4.809289803751701,0.7226008894041787,-0.023210382963403886,0.1121403348475234,-0.03490445027512814,0.08212216625919312
0.3982886,4.8607819120741595,0.7047706541865731,-0.02300373919482608,0.10746201461891089,-0.03340780822194634,0.08149784664360119
0.41233635,4.912253953629969,0.6820914018429061,-0.02380104894293719,0.1029015560698436,-0.030894056433085505,0.08202282797065462
0.42670178,4.964957994576539,0.6569731994262619,-0.02372412300449223,0.0979098422392767,-0.02742596271612326,0.08249311472462778
